User ID,Gender,Age,Activity Level,Location,App Sessions,Distance Travelled (km),Calories Burned,Cluster
3044,Male,56,Moderate,Urban,121,77,303,1
3045,Male,55,Active,Urban,164,120,784,2
3046,Female,26,Moderate,Urban,121,76,464,1
3047,Female,37,Sedentary,Suburban,90,51,342,0
3048,Male,37,Moderate,Rural,133,132,584,2
3049,Female,25,Moderate,Rural,101,94,420,1
3050,Female,31,Moderate,Urban,144,134,417,1
3051,Female,37,Active,Rural,190,99,634,2
3052,Female,52,Sedentary,Urban,56,52,112,0
3053,Female,38,Sedentary,Rural,58,30,223,0
3054,Male,58,Moderate,Suburban,136,71,420,1
3055,Male,58,Sedentary,Rural,75,73,227,0
3056,Female,39,Active,Urban,195,106,847,2
3057,Female,23,Moderate,Suburban,136,114,615,2
3058,Female,44,Active,Rural,168,163,486,2
3059,Female,21,Moderate,Suburban,111,108,475,1
3060,Male,21,Moderate,Urban,118,83,302,1
3061,Male,45,Moderate,Urban,112,76,245,0
3062,Female,44,Active,Rural,196,160,676,2
3063,Female,34,Sedentary,Urban,98,91,476,1
3064,Female,56,Sedentary,Rural,72,47,192,0
3065,Female,55,Sedentary,Urban,72,40,300,0
3066,Female,46,Sedentary,Urban,54,33,188,0
3067,Male,57,Active,Urban,179,144,615,2
3068,Male,24,Sedentary,Rural,64,50,150,0
3069,Female,25,Sedentary,Rural,91,70,192,0
3070,Female,58,Moderate,Rural,123,69,461,1
3071,Male,50,Active,Rural,156,87,536,1
3072,Male,49,Moderate,Urban,132,122,353,1
3073,Male,52,Sedentary,Suburban,90,59,212,0
3074,Female,35,Moderate,Rural,110,73,389,1
3075,Male,33,Sedentary,Urban,67,54,191,0
3076,Female,35,Moderate,Urban,135,84,415,1
3077,Female,55,Active,Rural,171,136,641,2
3078,Male,42,Moderate,Rural,130,73,309,1
3079,Female,51,Moderate,Urban,137,128,292,1
3080,Male,21,Moderate,Rural,124,76,572,1
3081,Female,22,Moderate,Rural,110,67,547,1
3082,Male,31,Sedentary,Suburban,74,63,222,0
3083,Male,18,Moderate,Suburban,117,115,371,1
3084,Male,39,Active,Rural,182,107,604,2
3085,Male,38,Moderate,Suburban,104,74,274,0
3086,Female,30,Active,Suburban,188,103,530,2
3087,Male,53,Moderate,Rural,106,101,240,1
3088,Male,46,Sedentary,Urban,98,87,204,0
3089,Male,55,Active,Urban,157,138,647,2
3090,Male,26,Active,Urban,187,101,681,2
3091,Female,50,Moderate,Urban,110,65,382,1
3092,Male,39,Sedentary,Suburban,60,33,250,0
3093,Female,34,Sedentary,Suburban,94,65,387,0
3094,Female,40,Active,Rural,177,140,790,2
3095,Female,53,Moderate,Rural,100,89,421,1
3096,Male,23,Sedentary,Urban,90,82,208,0
3097,Female,56,Sedentary,Urban,80,49,386,0
3098,Male,46,Sedentary,Rural,89,72,307,0
3099,Male,44,Moderate,Rural,147,73,608,1
3100,Male,22,Moderate,Urban,131,66,320,1
3101,Female,26,Active,Suburban,152,148,352,1
3102,Male,41,Moderate,Suburban,123,72,279,1
3103,Female,36,Sedentary,Suburban,83,63,184,0
3104,Female,50,Active,Suburban,181,117,666,2
3105,Female,47,Moderate,Suburban,144,131,419,1
3106,Female,57,Sedentary,Rural,67,61,253,0
3107,Male,21,Sedentary,Rural,88,74,330,0
3108,Male,49,Active,Urban,179,137,432,2
3109,Male,18,Active,Rural,163,148,681,2
3110,Male,51,Moderate,Rural,100,93,360,1
3111,Male,38,Moderate,Rural,120,83,407,1
3112,Female,48,Active,Rural,199,111,554,2
3113,Female,31,Active,Urban,185,96,846,2
3114,Female,43,Sedentary,Rural,60,37,275,0
3115,Male,39,Moderate,Rural,148,114,697,2
3116,Female,51,Sedentary,Urban,79,52,213,0
3117,Male,50,Active,Rural,158,152,563,2
3118,Female,30,Active,Urban,174,138,541,2
3119,Female,49,Active,Suburban,152,104,687,2
3120,Female,25,Moderate,Suburban,136,94,595,1
3121,Male,39,Active,Rural,184,182,633,2
3122,Male,58,Active,Rural,175,157,440,2
3123,Male,37,Moderate,Rural,129,124,454,1
3124,Male,38,Active,Rural,162,144,620,2
3125,Female,51,Moderate,Suburban,103,52,239,0
3126,Male,47,Active,Suburban,199,168,743,2
3127,Male,23,Moderate,Rural,110,96,348,1
3128,Female,52,Moderate,Urban,133,75,526,1
3129,Female,44,Moderate,Urban,125,105,396,1
3130,Female,37,Moderate,Suburban,120,116,268,1
3131,Male,55,Sedentary,Urban,87,57,427,0
3132,Female,57,Moderate,Rural,117,116,282,1
3133,Female,31,Moderate,Rural,100,60,363,0
3134,Male,27,Moderate,Rural,131,71,322,1
3135,Female,59,Moderate,Rural,139,98,550,1
3136,Male,32,Active,Rural,193,167,717,2
3137,Male,57,Active,Urban,175,103,512,2
3138,Male,20,Moderate,Urban,145,76,590,1
3139,Female,32,Moderate,Suburban,110,70,277,0
3140,Female,48,Sedentary,Suburban,91,74,369,0
3141,Female,28,Moderate,Urban,139,74,297,1
3142,Male,56,Moderate,Urban,119,82,328,1
3143,Female,36,Moderate,Suburban,102,74,255,0
3144,Male,32,Active,Rural,159,103,537,1
3145,Female,55,Moderate,Suburban,117,99,406,1
3146,Male,37,Moderate,Suburban,113,56,250,0
3147,Male,39,Sedentary,Urban,61,45,224,0
3148,Male,24,Active,Suburban,195,169,580,2
3149,Male,31,Sedentary,Suburban,90,69,411,0
3150,Male,21,Moderate,Urban,127,64,277,1
3151,Male,26,Sedentary,Rural,67,59,305,0
3152,Male,56,Moderate,Rural,134,100,529,1
3153,Male,42,Moderate,Rural,148,89,510,1
3154,Male,52,Active,Urban,177,100,621,2
3155,Male,54,Sedentary,Suburban,60,44,179,0
3156,Male,44,Moderate,Rural,148,125,356,1
3157,Male,45,Sedentary,Suburban,71,65,261,0
3158,Female,41,Active,Urban,176,127,697,2
3159,Female,50,Moderate,Rural,106,63,528,1
3160,Male,50,Active,Rural,171,167,379,2
3161,Female,33,Sedentary,Suburban,69,52,220,0
3162,Male,40,Sedentary,Rural,85,68,378,0
3163,Female,28,Sedentary,Urban,67,52,175,0
3164,Male,57,Moderate,Suburban,140,127,575,2
3165,Female,36,Moderate,Suburban,110,109,281,1
3166,Male,51,Moderate,Rural,122,66,342,1
3167,Female,40,Active,Rural,164,88,461,1
3168,Male,27,Sedentary,Rural,76,39,285,0
3169,Female,54,Sedentary,Rural,81,68,387,0
3170,Female,18,Sedentary,Suburban,50,39,237,0
3171,Female,19,Active,Suburban,159,88,354,1
3172,Male,39,Moderate,Rural,131,100,581,1
3173,Female,34,Active,Suburban,174,101,420,1
3174,Female,41,Sedentary,Urban,65,50,303,0
3175,Male,38,Sedentary,Suburban,93,57,236,0
3176,Male,57,Active,Urban,192,153,388,2
3177,Female,46,Moderate,Urban,137,73,452,1
3178,Male,31,Moderate,Urban,113,103,493,1
3179,Female,25,Sedentary,Rural,99,70,377,0
3180,Female,47,Active,Suburban,190,162,486,2
3181,Male,39,Moderate,Urban,117,110,264,1
3182,Female,40,Active,Rural,184,95,888,2
3183,Female,57,Sedentary,Suburban,94,61,229,0
3184,Male,30,Sedentary,Suburban,70,66,340,0
3185,Male,45,Sedentary,Rural,97,79,454,1
3186,Female,47,Sedentary,Suburban,91,75,334,0
3187,Female,22,Moderate,Rural,100,52,412,0
3188,Female,27,Sedentary,Rural,77,40,323,0
3189,Male,56,Moderate,Rural,131,123,439,1
3190,Female,26,Moderate,Suburban,112,89,335,1
3191,Female,31,Active,Rural,153,129,529,2
3192,Female,55,Sedentary,Rural,63,62,232,0
3193,Male,27,Moderate,Suburban,116,65,394,1
3194,Female,50,Active,Urban,173,88,705,2
3195,Female,28,Active,Rural,166,139,646,2
3196,Male,57,Sedentary,Rural,79,63,179,0
3197,Male,23,Sedentary,Urban,86,53,297,0
3198,Female,34,Active,Suburban,161,100,464,1
3199,Male,53,Moderate,Suburban,111,76,324,1
3200,Female,23,Sedentary,Suburban,84,83,311,0
3201,Female,27,Active,Rural,182,133,668,2
3202,Male,59,Active,Urban,163,98,561,1
3203,Female,22,Moderate,Suburban,115,96,564,1
3204,Female,36,Moderate,Urban,135,93,509,1
3205,Female,24,Active,Suburban,166,96,781,2
3206,Female,41,Moderate,Rural,126,116,595,1
3207,Female,59,Sedentary,Suburban,89,88,395,1
3208,Male,36,Active,Urban,185,159,560,2
3209,Female,28,Moderate,Urban,133,105,562,1
3210,Female,20,Moderate,Urban,100,50,208,0
3211,Male,47,Moderate,Rural,110,70,362,1
3212,Male,55,Moderate,Suburban,138,134,285,1
3213,Male,23,Active,Rural,198,109,425,2
3214,Male,52,Moderate,Rural,122,82,285,1
3215,Male,39,Sedentary,Urban,85,70,342,0
3216,Male,28,Sedentary,Urban,81,72,328,0
3217,Male,25,Active,Rural,158,143,525,2
3218,Male,44,Active,Rural,199,184,957,2
3219,Female,46,Sedentary,Suburban,86,56,362,0
3220,Female,25,Sedentary,Urban,90,60,307,0
3221,Male,40,Active,Urban,196,154,670,2
3222,Female,46,Sedentary,Urban,70,47,254,0
3223,Female,33,Sedentary,Suburban,50,40,106,0
3224,Female,52,Active,Suburban,180,152,415,2
3225,Female,25,Active,Urban,171,147,421,2
3226,Female,25,Moderate,Urban,127,106,356,1
3227,Male,50,Moderate,Rural,124,75,332,1
3228,Male,59,Sedentary,Rural,68,46,137,0
3229,Female,22,Active,Suburban,185,169,531,2
3230,Male,54,Moderate,Urban,117,81,284,1
3231,Female,34,Sedentary,Rural,68,54,253,0
3232,Female,39,Sedentary,Rural,75,71,212,0
3233,Female,31,Sedentary,Urban,89,47,262,0
3234,Male,55,Sedentary,Urban,52,30,222,0
3235,Female,49,Active,Rural,168,100,625,2
3236,Female,31,Sedentary,Urban,69,61,210,0
3237,Female,37,Moderate,Urban,102,60,352,0
3238,Male,39,Active,Suburban,190,98,913,2
3239,Female,47,Sedentary,Rural,56,39,250,0
3240,Male,50,Moderate,Rural,121,88,430,1
3241,Female,22,Moderate,Suburban,126,109,591,1
3242,Female,35,Active,Suburban,163,87,724,2
3243,Female,24,Active,Rural,195,124,816,2
3244,Male,46,Active,Rural,159,129,320,1
3245,Female,26,Moderate,Urban,111,67,324,0
3246,Female,58,Moderate,Urban,143,124,447,1
3247,Female,24,Sedentary,Rural,50,30,188,0
3248,Female,24,Active,Urban,168,108,782,2
3249,Female,23,Active,Urban,155,121,377,1
3250,Female,57,Active,Urban,175,112,503,2
3251,Male,44,Active,Suburban,163,142,549,2
3252,Female,21,Moderate,Rural,147,133,679,2
3253,Male,18,Active,Rural,190,139,896,2
3254,Female,23,Moderate,Rural,137,69,658,1
3255,Male,48,Moderate,Urban,147,94,334,1
3256,Female,18,Active,Urban,174,132,697,2
3257,Male,22,Moderate,Suburban,108,90,262,1
3258,Female,36,Moderate,Suburban,109,68,458,1
3259,Male,22,Active,Rural,152,83,712,2
3260,Female,22,Active,Suburban,185,134,612,2
3261,Male,48,Sedentary,Suburban,95,67,408,0
3262,Female,24,Moderate,Urban,108,63,242,0
3263,Female,32,Moderate,Rural,124,74,554,1
3264,Female,30,Sedentary,Rural,53,41,245,0
3265,Male,29,Sedentary,Suburban,74,52,250,0
3266,Male,36,Active,Urban,151,147,424,2
3267,Male,30,Sedentary,Suburban,93,58,263,0
3268,Female,44,Active,Suburban,161,114,471,1
3269,Male,55,Active,Rural,170,132,453,2
3270,Female,50,Active,Urban,152,97,376,1
3271,Female,23,Moderate,Suburban,146,112,653,2
3272,Female,30,Moderate,Suburban,102,81,304,0
3273,Female,30,Active,Urban,155,90,392,1
3274,Female,30,Sedentary,Suburban,67,39,290,0
3275,Female,37,Moderate,Rural,102,63,367,0
3276,Female,53,Moderate,Suburban,140,107,354,1
3277,Male,54,Sedentary,Rural,90,53,328,0
3278,Male,26,Moderate,Rural,118,91,239,1
3279,Female,34,Sedentary,Rural,82,56,335,0
3280,Female,52,Sedentary,Rural,50,39,249,0
3281,Male,35,Moderate,Rural,131,123,554,1
3282,Female,42,Sedentary,Rural,72,68,256,0
3283,Male,32,Sedentary,Suburban,89,65,363,0
3284,Female,40,Active,Urban,196,109,793,2
3285,Female,18,Active,Suburban,181,156,486,2
3286,Male,58,Moderate,Urban,135,67,390,1
3287,Male,55,Sedentary,Suburban,74,56,164,0
3288,Female,35,Moderate,Urban,148,95,409,1
3289,Female,18,Moderate,Suburban,132,91,290,1
3290,Male,56,Active,Rural,183,177,827,2
3291,Male,27,Sedentary,Urban,99,89,467,1
3292,Male,48,Moderate,Suburban,144,122,656,2
3293,Female,55,Moderate,Rural,126,102,319,1
3294,Male,24,Active,Suburban,158,134,550,2
3295,Female,55,Active,Urban,188,108,720,2
3296,Male,25,Active,Suburban,167,134,778,2
3297,Male,51,Moderate,Suburban,129,100,337,1
3298,Male,26,Sedentary,Rural,61,46,274,0
3299,Male,42,Active,Rural,164,106,732,2
3300,Female,44,Active,Rural,168,90,836,2
3301,Female,58,Sedentary,Urban,61,46,160,0
3302,Male,24,Moderate,Rural,110,87,268,1
3303,Female,49,Moderate,Urban,124,115,478,1
3304,Female,26,Sedentary,Rural,83,51,309,0
3305,Female,34,Active,Rural,181,104,880,2
3306,Male,52,Sedentary,Rural,86,82,399,1
3307,Male,33,Moderate,Rural,138,90,632,1
3308,Female,19,Moderate,Urban,104,69,474,1
3309,Male,48,Active,Urban,157,97,516,1
3310,Male,33,Active,Urban,176,112,537,2
3311,Male,50,Sedentary,Rural,68,35,241,0
3312,Male,38,Moderate,Rural,138,126,341,1
3313,Female,34,Moderate,Rural,106,103,443,1
3314,Female,52,Sedentary,Urban,89,56,197,0
3315,Male,24,Active,Suburban,170,98,811,2
3316,Female,46,Moderate,Suburban,139,75,539,1
3317,Female,28,Moderate,Suburban,139,121,504,1
3318,Female,47,Active,Urban,158,143,719,2
3319,Female,35,Moderate,Suburban,105,83,504,1
3320,Female,33,Active,Urban,189,114,414,2
3321,Male,23,Sedentary,Urban,61,35,136,0
3322,Female,19,Active,Rural,170,169,431,2
3323,Female,27,Active,Rural,185,172,824,2
3324,Male,21,Sedentary,Urban,72,57,281,0
3325,Male,27,Moderate,Suburban,117,59,350,0
3326,Male,26,Moderate,Urban,138,90,617,1
3327,Female,59,Active,Urban,191,180,515,2
3328,Female,41,Active,Suburban,195,148,601,2
3329,Male,22,Sedentary,Rural,55,35,266,0
3330,Female,52,Sedentary,Urban,86,47,248,0
3331,Male,21,Moderate,Rural,126,85,416,1
3332,Male,52,Moderate,Rural,145,96,710,2
3333,Female,59,Sedentary,Rural,72,63,297,0
3334,Male,30,Active,Urban,161,131,552,2
3335,Female,54,Sedentary,Suburban,52,34,214,0
3336,Male,49,Moderate,Suburban,114,64,482,1
3337,Male,18,Active,Rural,175,166,639,2
3338,Male,28,Sedentary,Rural,69,34,166,0
3339,Female,43,Moderate,Suburban,103,54,324,0
3340,Male,20,Active,Rural,187,159,605,2
3341,Male,30,Active,Suburban,151,150,426,2
3342,Male,49,Active,Suburban,193,174,746,2
3343,Female,40,Active,Urban,180,121,829,2
3344,Female,40,Active,Rural,152,92,551,1
3345,Female,47,Sedentary,Rural,61,60,199,0
3346,Female,23,Active,Urban,157,118,571,2
3347,Female,24,Sedentary,Suburban,83,64,277,0
3348,Male,47,Active,Rural,169,157,377,2
3349,Male,54,Moderate,Urban,106,53,522,1
3350,Male,49,Active,Suburban,159,129,322,1
3351,Male,23,Sedentary,Urban,89,64,378,0
3352,Female,52,Moderate,Urban,128,94,492,1
3353,Male,49,Moderate,Urban,145,98,487,1
3354,Female,29,Sedentary,Urban,92,76,352,0
3355,Female,21,Moderate,Suburban,144,107,545,1
3356,Female,49,Sedentary,Urban,70,68,225,0
3357,Male,52,Active,Suburban,162,99,740,2
3358,Female,33,Active,Urban,187,141,376,2
3359,Male,32,Sedentary,Urban,87,61,244,0
3360,Female,58,Active,Rural,164,119,480,2
3361,Male,19,Moderate,Rural,121,82,251,1
3362,Male,23,Active,Rural,185,141,859,2
3363,Female,31,Active,Rural,191,165,817,2
3364,Female,58,Moderate,Urban,145,111,475,1
3365,Male,46,Moderate,Urban,140,93,348,1
3366,Male,59,Active,Suburban,170,124,743,2
3367,Female,43,Active,Urban,178,125,862,2
3368,Female,35,Active,Suburban,169,101,597,2
3369,Female,21,Sedentary,Urban,60,50,205,0
3370,Male,54,Sedentary,Urban,92,59,305,0
3371,Female,55,Active,Suburban,194,124,775,2
3372,Male,42,Active,Rural,165,119,776,2
3373,Female,46,Moderate,Urban,122,73,391,1
3374,Female,51,Active,Rural,154,97,477,1
3375,Female,33,Active,Suburban,154,90,535,1
3376,Male,54,Sedentary,Urban,55,31,261,0
3377,Male,47,Sedentary,Suburban,78,67,157,0
3378,Male,40,Sedentary,Urban,55,28,131,0
3379,Male,53,Moderate,Suburban,103,95,339,1
3380,Female,45,Active,Suburban,152,138,649,2
3381,Female,18,Sedentary,Rural,58,51,183,0
3382,Female,25,Moderate,Rural,133,99,578,1
3383,Male,59,Active,Rural,186,98,544,2
3384,Male,32,Active,Urban,190,99,590,2
3385,Female,51,Moderate,Suburban,144,136,644,2
3386,Female,36,Active,Rural,158,82,741,2
3387,Male,47,Moderate,Urban,145,72,632,1
3388,Male,27,Moderate,Rural,116,109,453,1
3389,Male,44,Sedentary,Urban,76,52,269,0
3390,Male,37,Moderate,Suburban,137,74,498,1
3391,Female,42,Sedentary,Suburban,54,46,223,0
3392,Male,26,Active,Suburban,188,146,378,2
3393,Female,57,Sedentary,Urban,81,41,241,0
3394,Female,51,Moderate,Suburban,116,110,491,1
3395,Female,38,Sedentary,Urban,65,49,321,0
3396,Male,41,Active,Urban,194,156,791,2
3397,Female,24,Sedentary,Urban,58,44,208,0
3398,Female,21,Active,Suburban,198,128,671,2
3399,Female,25,Moderate,Suburban,141,121,573,2
3400,Male,30,Sedentary,Suburban,71,35,162,0
3401,Female,38,Active,Urban,197,180,849,2
3402,Female,52,Active,Suburban,154,116,528,2
3403,Female,22,Sedentary,Urban,67,61,212,0
3404,Male,25,Sedentary,Suburban,99,93,356,1
3405,Male,19,Sedentary,Urban,64,57,308,0
3406,Female,41,Sedentary,Rural,94,49,423,0
3407,Female,59,Sedentary,Suburban,93,87,410,1
3408,Male,33,Active,Suburban,173,123,625,2
3409,Male,21,Moderate,Urban,112,82,370,1
3410,Male,47,Active,Urban,174,156,818,2
3411,Female,47,Sedentary,Urban,98,65,344,0
3412,Male,52,Sedentary,Rural,92,65,387,0
3413,Male,59,Moderate,Suburban,112,73,286,0
3414,Male,30,Sedentary,Urban,73,68,340,0
3415,Male,54,Moderate,Rural,116,96,504,1
3416,Female,28,Sedentary,Rural,97,91,346,1
3417,Male,36,Active,Urban,157,137,598,2
3418,Female,35,Moderate,Suburban,111,90,358,1
3419,Male,34,Active,Urban,175,172,402,2
3420,Female,28,Sedentary,Urban,80,69,238,0
3421,Female,32,Active,Urban,196,130,458,2
3422,Female,25,Active,Rural,183,154,619,2
3423,Female,46,Active,Rural,166,126,336,1
3424,Male,34,Moderate,Suburban,129,125,492,1
3425,Female,43,Moderate,Rural,114,95,427,1
3426,Female,22,Moderate,Urban,141,90,456,1
3427,Female,21,Active,Rural,159,106,466,1
3428,Female,41,Active,Suburban,198,126,481,2
3429,Female,28,Sedentary,Urban,87,61,236,0
3430,Male,47,Moderate,Urban,137,113,681,2
3431,Female,57,Sedentary,Rural,77,50,162,0
3432,Female,52,Active,Rural,158,99,339,1
3433,Female,50,Moderate,Suburban,130,128,608,2
3434,Female,53,Sedentary,Urban,89,53,357,0
3435,Female,38,Active,Suburban,153,78,702,1
3436,Male,55,Active,Rural,170,92,715,2
3437,Male,22,Active,Urban,158,79,329,1
3438,Male,22,Moderate,Rural,111,90,385,1
3439,Female,38,Moderate,Urban,144,87,298,1
3440,Female,42,Sedentary,Suburban,52,27,256,0
3441,Male,27,Active,Urban,175,153,561,2
3442,Female,36,Moderate,Rural,130,129,605,2
3443,Male,49,Moderate,Urban,124,72,583,1
3444,Female,35,Active,Suburban,169,121,595,2
3445,Female,51,Active,Rural,178,95,651,2
3446,Female,32,Sedentary,Suburban,94,71,376,0
3447,Male,41,Sedentary,Urban,53,36,139,0
3448,Male,22,Sedentary,Urban,74,44,179,0
3449,Male,49,Moderate,Urban,117,97,564,1
3450,Male,26,Moderate,Urban,136,122,563,2
3451,Male,22,Moderate,Rural,109,59,454,1
3452,Male,22,Moderate,Urban,115,110,446,1
3453,Female,58,Moderate,Rural,133,82,644,1
3454,Male,58,Active,Rural,163,98,514,1
3455,Male,51,Sedentary,Rural,95,82,412,1
3456,Male,24,Sedentary,Urban,82,63,355,0
3457,Male,43,Sedentary,Urban,87,47,380,0
3458,Female,18,Sedentary,Suburban,79,54,339,0
3459,Male,51,Active,Urban,189,186,383,2
3460,Male,43,Moderate,Urban,104,89,299,1
3461,Male,49,Moderate,Urban,100,63,282,0
3462,Male,29,Moderate,Rural,130,115,636,2
3463,Female,23,Sedentary,Suburban,64,50,229,0
3464,Female,37,Sedentary,Urban,81,70,219,0
3465,Female,36,Active,Suburban,186,118,924,2
3466,Male,33,Active,Rural,174,133,579,2
3467,Male,21,Moderate,Suburban,107,56,333,0
3468,Male,49,Moderate,Suburban,131,105,287,1
3469,Female,35,Moderate,Suburban,103,52,224,0
3470,Female,22,Moderate,Suburban,122,85,290,1
3471,Male,23,Moderate,Suburban,106,60,214,0
3472,Male,31,Moderate,Rural,122,107,532,1
3473,Male,35,Sedentary,Urban,97,75,215,0
3474,Female,27,Active,Suburban,184,121,787,2
3475,Male,40,Active,Rural,163,153,795,2
3476,Female,35,Sedentary,Rural,77,51,360,0
3477,Female,21,Moderate,Urban,136,91,497,1
3478,Female,49,Moderate,Rural,148,116,532,1
3479,Female,23,Moderate,Urban,143,73,564,1
3480,Male,43,Active,Suburban,169,98,636,2
3481,Female,23,Active,Rural,165,152,746,2
3482,Male,52,Moderate,Rural,118,76,276,1
3483,Female,58,Moderate,Rural,117,60,492,1
3484,Male,22,Sedentary,Suburban,85,57,340,0
3485,Female,31,Moderate,Urban,122,83,386,1
3486,Female,19,Sedentary,Urban,58,54,283,0
3487,Female,57,Moderate,Rural,137,73,637,1
3488,Male,30,Moderate,Rural,136,113,533,1
3489,Female,22,Moderate,Suburban,120,118,461,1
3490,Female,53,Sedentary,Suburban,77,57,172,0
3491,Female,53,Sedentary,Urban,63,31,221,0
3492,Female,36,Sedentary,Rural,78,69,308,0
3493,Male,37,Active,Rural,156,123,747,2
3494,Male,39,Active,Rural,165,92,603,2
3495,Male,48,Moderate,Rural,143,126,469,1
3496,Male,58,Sedentary,Suburban,54,52,227,0
3497,Female,21,Sedentary,Suburban,51,34,189,0
3498,Female,20,Moderate,Urban,125,77,466,1
3499,Female,54,Moderate,Rural,137,73,453,1
3500,Male,42,Moderate,Suburban,111,63,421,1
3501,Female,54,Moderate,Rural,130,105,483,1
3502,Male,21,Sedentary,Urban,56,52,217,0
3503,Male,56,Active,Rural,174,149,503,2
3504,Male,24,Sedentary,Suburban,60,52,299,0
3505,Female,24,Active,Suburban,159,144,363,2
3506,Female,42,Moderate,Urban,143,74,691,1
3507,Female,32,Active,Urban,194,124,781,2
3508,Male,24,Sedentary,Rural,51,49,196,0
3509,Female,21,Sedentary,Rural,91,67,382,0
3510,Female,51,Sedentary,Suburban,92,51,336,0
3511,Male,59,Sedentary,Suburban,53,41,257,0
3512,Female,36,Sedentary,Suburban,76,40,355,0
3513,Female,55,Sedentary,Urban,96,77,267,0
3514,Male,44,Moderate,Urban,140,124,338,1
3515,Male,22,Active,Urban,189,138,783,2
3516,Female,30,Moderate,Rural,114,84,500,1
3517,Male,31,Active,Urban,193,120,684,2
3518,Female,47,Active,Rural,194,99,891,2
3519,Female,27,Active,Rural,164,145,355,2
3520,Male,49,Sedentary,Rural,92,76,267,0
3521,Male,18,Sedentary,Urban,99,93,346,1
3522,Male,41,Sedentary,Suburban,76,56,251,0
3523,Male,46,Active,Urban,161,114,753,2
3524,Female,24,Active,Urban,182,113,888,2
3525,Male,48,Active,Urban,179,162,846,2
3526,Male,34,Moderate,Rural,119,64,460,1
3527,Male,47,Sedentary,Suburban,68,36,209,0
3528,Male,42,Sedentary,Urban,59,52,138,0
3529,Female,45,Sedentary,Urban,51,37,140,0
3530,Male,53,Moderate,Rural,144,99,433,1
3531,Male,24,Moderate,Urban,113,110,540,1
3532,Female,52,Moderate,Urban,144,90,519,1
3533,Male,37,Active,Rural,185,132,405,2
3534,Female,31,Moderate,Urban,120,115,280,1
3535,Female,47,Active,Suburban,190,137,835,2
3536,Female,18,Active,Rural,171,122,605,2
3537,Female,55,Sedentary,Suburban,51,44,207,0
3538,Male,58,Sedentary,Urban,79,56,265,0
3539,Female,42,Moderate,Rural,122,113,373,1
3540,Male,51,Active,Rural,191,158,681,2
